ID,Hg_test,dioxin_test,PCBOCP_test,PFAS_test,species,sex,state,ecoregion,sample_group,county,town,address,latitude,longitude,harvest_date,age,weight_(g),culmen_(mm),tarsus_(mm),head_length_(mm),Hg,TEQ,TCDF_2378,TCDF_Total,TCDD_2378,TCDD_Total,PeCDF_12378,PeCDF_23478,PeCDF_Total,PeCDD_12378,PeCDD_Total,HxCDF_123478,HxCDF_123678,HxCDF_234678,HxCDF_123789,HxCDF_Total,HxCDD_123478,HxCDD_123678,HxCDD_123789,HxCDD_Total,HpCDF_1234678,HpCDF_1234789,HpCDF_Total,HpCDD_1234678,HpCDD_Total,OCDF,OCDD,TPCBs,10PCB209,1PCB1,1PCB2,1PCB3,2PCB11,2PCB12+13,2PCB14,2PCB15,2PCB4+10,2PCB5+8,2PCB6,2PCB7+9,3PCB16+32,3PCB17,3PCB18,3PCB19,3PCB20+21+33,3PCB22,3PCB23+34,3PCB24+27,3PCB25,3PCB26,3PCB28,3PCB29,3PCB30,3PCB31,3PCB35,3PCB36,3PCB37,3PCB38,3PCB39,4PCB40,4PCB41+64+68+71,4PCB42+59,4PCB43+49,4PCB44,4PCB45,4PCB46,4PCB47+48+75,4PCB50,4PCB51,4PCB52+73,4PCB53,4PCB54,4PCB55,4PCB56+60,4PCB57,4PCB58,4PCB61+74,4PCB62+65,4PCB63,4PCB66+80,4PCB67,4PCB69,4PCB70+76,4PCB72,4PCB77,4PCB78,4PCB79,4PCB81,5PCB100,5PCB103,5PCB104,5PCB105+127,5PCB106+118,5PCB107+109,5PCB110,5PCB111+117,5PCB112,5PCB113,5PCB114,5PCB119,5PCB122,5PCB123,5PCB124,5PCB125,5PCB126,5PCB82,5PCB83+108,5PCB84,5PCB85+120,5PCB86+97,5PCB87+115+116,5PCB88+121,5PCB89+90+101,5PCB91,5PCB92,5PCB93+95,5PCB94,5PCB96,5PCB98+102,5PCB99,6PCB128,6PCB129,6PCB130,6PCB131+142,6PCB132+168,6PCB133,6PCB134+143,6PCB135+144,6PCB136,6PCB137,6PCB138+163+164,6PCB139+149,6PCB140,6PCB141,6PCB145,6PCB146,6PCB147,6PCB148,6PCB150,6PCB151,6PCB152,6PCB153,6PCB154,6PCB155,6PCB156,6PCB157,6PCB158+160,6PCB159,6PCB161,6PCB162,6PCB165,6PCB166,6PCB167,6PCB169,7PCB170+190,7PCB171,7PCB172+192,7PCB173,7PCB174+181,7PCB175,7PCB176,7PCB177,7PCB178,7PCB179,7PCB180,7PCB182+187,7PCB183,7PCB184,7PCB185,7PCB186,7PCB188,7PCB189,7PCB191,7PCB193,8PCB194,8PCB195,8PCB196+203,8PCB197,8PCB198,8PCB199,8PCB200,8PCB201,8PCB202,8PCB204,8PCB205,9PCB206,9PCB207,9PCB208,Aroclor 1016,Aroclor 1221,Aroclor 1232,Aroclor 1242,Aroclor 1248,Aroclor 1254,Aroclor 1260,DecaCB,Total DiCB,Total HeptaCB,Total HexaCB,Total MonoCB,Total NonaCB,Total OctaCB,Total PentaCB,Total TetraCB,Total TriCB,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Aldrin,"Chlordane, alpha (cis)","Chlordane, gamma (trans)","Chlordane, oxy-","HCH, alpha","HCH, beta","HCH, gamma",Heptachlor,Hexachlorobenzene,Mirex,"Nonachlor, cis-","Nonachlor, trans-",Dieldrin,Endosulphan Sulphate,Endrin,Endrin Aldehyde,Endrin Ketone,"HCH, delta",Heptachlor Epoxide,Methoxychlor,alpha-Endosulphan,beta-Endosulphan,11Cl-PF3OUdS,3:3 FTCA,4:2 FTS,5:3 FTCA,6:2 FTS,7:3 FTCA,8:2 FTS,9Cl-PF3ONS,ADONA,EtFOSAA,HFPO-DA,MeFOSAA,N-EtFOSA,N-EtFOSE,N-MeFOSA,N-MeFOSE,NFDHA,PFBA,PFBS,PFDA,PFDS,PFDoA,PFDoS,PFEESA,PFHpA,PFHpS,PFHxA,PFHxS,PFMBA,PFMPA,PFNA,PFNS,PFOA,PFOS,PFOSA,PFPeA,PFPeS,PFTeDA,PFTrDA,PFUnA
CTMALL2,Y,Y,Y,Y,MALL,M,CT,59,1,Middlesex,Old Lyme,Great Island,41.28897256,-72.33274494,10/9/2021,Unknown,1374,55,58,119,20.7,0.0015,0.0011,0,6.4e-4,6.4e-4,0,6e-4,1.9e-4,5.7e-4,5.7e-4,4e-4,0,0,0,0.001,0,0,0,0,8.6e-4,0,8.6e-4,5.7e-4,5.7e-4,4.8e-4,0.0012,7.09,0.455,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.104,0,0,0,0,0,0,0,0,0,0.618,0,0,0,0,0.2,0,0,0,0,0,1.49,0,0,0.084,0,0.062,0,0,0,0,0,0.054,0,0.323,0,0.06,0,0,0,0,0.043,0.044,0,0.294,0.506,0.11,0,0,0,0,0.034,0,0.069,0.347,0.122,0.309,0,0,0.491,0,0,0.059,0,0,0.557,0,0.219,0,0,0,0,0,0,4.36,0.455,0,1.48,2.61,0,0.776,1.21,0.553,0,0,0,0,0,0.034,2.11,0.051,0,0,0,0.968,0,0,0.193,0,0.401,0,0.07,0.546,0.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0.127,0,0.103,0,0,0,0,0,0,0,0,0.295,0,0,0.857,0,0,0,0,0,0
CTMALL3,Y,Y,Y,Y,MALL,M,CT,59,3,Windham,Eastford,Papineau Marsh,41.86485294,-72.08154553,11/25/2021,Unknown,1410,54,57,116,14.2,2e-4,1.9e-4,2e-4,0,0,0,2.5e-4,4.4e-4,0,0,3.7e-4,2.4e-4,2.9e-4,0,0.0011,0,0,0,0,0.0012,0,0.0012,7.9e-4,0.0016,5.7e-4,8.6e-4,0.24,0.053,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.186,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0.086,0,0,0,0,0,0,0,0,0.104,0,0.084,0.157,0,0,0,0,0.167,0
CTWOD01,Y,Y,Y,Y,WODU,M,CT,59,3,Fairfield,Monroe,Unknown,NA,NA,11/18/2021,Unknown,676,37,45,89,0,1.7e-4,0,0,0,0,0,1.3000000000000002e-4,6.2e-4,0,0,3.5e-4,2.7e-4,2.8000000000000003e-4,3e-4,0.0012,0,0,0,0,0.001,0,0.001,4.8e-4,0,3.1e-4,0.0012,0.7,0.17,0,0,0,0,0,0,0,0,0,0,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0.164,0.097,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0.208,0.397,0,0,0,0.095,0,0,0,0,0,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0.076,0,0,0,0,0.07,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,0,0.112,0,0
CTWOD02,Y,Y,Y,Y,WODU,M,CT,59,2,Hartford,Wethersfield,Wethersfield Cove,41.72423986,-72.65828691,10/9/2021,Unknown,600,37,44,90,4.7,1.1e-4,2e-4,6.2e-4,0,0,0,0,6e-4,0,0,2.2e-4,0,1.7999999999999998e-4,0,2.8000000000000003e-4,3.9e-4,0,0,0,0.001,0,0.001,5e-4,0,3.2e-4,0.0013,4.74,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.071,0,0,0,0,0,0,0,0,0,0.545,0,0,0,0,0.171,0,0,0,0,0,1.09,0.095,0.1,0.042,0,0,0,0,0,0,0,0.033,0,0.206,0,0.043,0,0,0,0,0,0.053,0,0.642,0.528,0.093,0,0,0,0,0,0,0.074,0.219,0.119,0.231,0,0,0.292,0,0,0,0,0,0.231,0,0,0,0,0,0,0,0,5.65,0.194,0,1.54,1.95,0,0.231,0.45,0.318,0.049,0,0,0,0,0.04,4.83,0.069,0,0,0,0.838,0,0,0,0,0,0,0,0.208,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0.133,0.112,0.332,0,0,0,0.229,0,0.145,0,0,0,0,0,6.18,0,0,0,0.427,0.291,0
MC-2,Y,Y,Y,Y,AGWT,M,PA,64,1,Lebanon,Klienfeltersville,Middle Creek,40.293479,-76.239054,10/12/2021,Adult,352,36,34,82,18.6,1.5e-4,0,0,0,0,0,0,4.9e-4,0,0,4.4e-4,0,7.099999999999999e-4,0,0.0018,0,0,0,0,0.0015,0,0.0015,0.0014,0.0014,5.4e-4,0.0025,42.1,0.376,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0.797,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0,0,1.09,0,0.075,0.728,0,0,0,0,0,0,0,0,0,0,0,1.02,3.73,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0.819,0,0,0,0,0,0,0,0,0,5.21,0,0,0,0,1.11,0,0,0,0,0,9.27,0,0,0.624,0.151,0.286,0.141,0,0,0,0,0.397,0,1.67,0.198,0.194,0,0,0,0,0.166,0.118,0,3.06,3.55,0.576,0,0,0,0,0.086,0,0.395,0.97,0.427,1.3,0,0,1.24,0,0,0.103,0,0,0.715,0,0.234,0,0,0,3.03,0,8.24,31.8,0.376,0,10,18,0,0.949,4.04,5.57,2.21,0.936,0,0,0.011,0.065,16.7,0.08,0,0,0,1.58,0,0,0,0,0.155,0.136,0,0.8,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623,0,0,0,0,0,0,1.68,0,0,0,0,0,0.476,0,0.348,0,0,0,0,0,0,0,0,0.565,0,0,4.9,0,0,0,0.239,0.484,0.338
NJ_ABDU_01_AD,Y,Y,Y,Y,ABDU,M,NJ,63/84,2,Cumberland,Port Norris,Turkey Point Boat Ramp,39.24619074,-75.13016896,10/30/2021,Adult,1100,52.5,45.9,Unknown,90.2,2.9e-4,7.099999999999999e-4,7.099999999999999e-4,0,3.5e-4,0,3.1e-4,0,0,0,0,3.5999999999999997e-4,4.2e-4,0,7.8e-4,3.9e-4,0,0,3.9e-4,4.4e-4,0,0,6.6e-4,6.6e-4,0,0.0011,27.7,2.01,0,0,0,0,0,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0.236,0,0,0.188,0,0,0,0,0,0,0,0,0,0,0,0.34,1.36,0.058,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0.097,0,0,0,0,0,0,0.743,0.274,0,0,0,0,0,0,0,0,0,2.31,0.16,0,0,0,0.774,0,0,0,0,0,5.44,0,0,0.183,0.099,0.114,0.059,0,0,0,0,0.145,0,0.709,0.115,0.102,0,0,0,0,0.108,0.109,0,2.01,1.51,0.562,0,0,0,0,0,0,0.157,0.613,0.191,1.23,0.113,0,1.49,0,0.119,0.303,0,0.047,2.09,0.392,1.3,0,0,0,0.547,0,7.43,19.7,2.01,0,5.27,9.56,0,3.78,3.95,2.56,0.424,0.144,0,0,0,0.154,13.9,0.047,0,0,0,1.48,0,0.782,0.212,0,3.93,0.217,0.178,0.666,1.2,0,0,0,0,0,0.636,0,0,0,0,0,0,0,0,7.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0.308,0,0.239,0,0,0,0,0,0.184,0,0,0.785,0,0.41,1.42,0,0,0,0.093,0.206,0.27999999999999997
NJ_ABDU_02_LC,Y,Y,Y,Y,ABDU,F,NJ,63/84,1,Cape May,Dennisville,Dennis Creek,39.15779362,-74.86829982,10/23/2021,Adult,1100,54.3,45.7,Unknown,19.3,9.1e-5,0,3.4e-4,0,0,0,0,0,0,0,4.1e-4,0,3.2e-4,0,0.0018,0,0,0,0,0.0012,0,0.0012,6.6e-4,0,0,0.0014,3.16,0.267,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.191,0,0,0,0,0,0.743,0.051,0,0.06,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0.387,0.112,0,0,0,0.36,0,0,0,0,0,0.325,0,0.191,0,0,0,0,0,0,0.84,0.267,0,0.451,1.11,0,0.516,0.499,0.308,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0.198,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0.117,0,0.142,0.236,0,0,0,0,0,0
NJ_ABDU_30_AD,Y,Y,Y,Y,ABDU,M,NJ,58,1,Warren,Franklin Township,Musconetcong WMA,40.59838571,-75.17524567,1/7/2022,Adult,1210,53,45.3,Unknown,27.7,6.7e-4,0.0028,0.0055,0,0,0,5.3e-4,0.0011,0,0,4.3e-4,2.7e-4,7e-4,0,0.002,3.5e-4,4e-4,0,7.5e-4,8.5e-4,0,0.0044,7.8e-4,7.8e-4,0,0.0014,64.8,0.319,0.045,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,0,0.029,0,0,0.173,0,0,0,0,0,0.06,0,0,0,0.586,0,0,0.097,0,0,0,0.247,0,0,1,0,0.118,1.27,0,0,0.085,0.066,0.202,0,0,0,0,0,0,2.97,7.09,0.468,0.198,0.39,0,0,0.176,0.086,0,0.11,0,0,0.128,0,0,0,0.453,0,0.199,0,0.644,0,0.305,0.202,0,0,0,3.44,1.36,0,0.267,0,0.155,0.208,0,0.099,0,0.242,9.27,1.08,0,0.177,0,2,0.156,0,0,0.202,0,10.8,0.047,0,0.925,0.251,0.79,0.103,0,0.09,0,0.065,0.425,0,1.76,0.2,0.287,0,0.211,0.042,0,0.509,0.311,0.032,2.64,2.9,0.682,0,0.046,0,0,0.098,0,0.307,0.967,0.291,1.03,0,0,1.28,0,0.067,0.189,0,0.079,0.564,0,0.207,0,0,0,2.79,0,36.4,30.5,0.34,0.04,9.95,28.6,0,0.771,3.82,16.6,3.73,0.908,0,0,0.072,0.382,24.7,0.339,0,0.471,0.076,3.87,0,0.418,0.143,0,2.02,0.197,1.5990000000000002,5.68,2.202,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,9.19,1.15,0,0,0.076,0,0,0,0.806,0.129,0,0,0,0,1.63,0.726,1.95,0,0,0,0.174,0,0.349,0,0,1.36,0,0.148,13.2,0,0,0,0.781,1.55,2
NJ_AGWT_01_AD,Y,Y,Y,Y,AGWT,M,NJ,64,2,Hudson,Secaucus,Hackensack River,40.80914738,-74.04078696,10/16/2021,Adult,480,37.1,35.5,Unknown,13.1,0.017,0.0055,0.023,0.013,0.014,0.002,0.0035,0.013,9.7e-4,0.0013,0.0029,8.100000000000001e-4,0.005,1.7e-4,0.0039,4.8e-4,8.7e-4,2.3e-4,0.0011,9.2e-4,0,9.2e-4,0.0013,0.0027,0.0013,0.0027,284,2.539,0,0,0,0,0,0,0.287,0,0,0,0.02300000000000002,0,0,0,0,0,0,0,0,0.044,0.076,9.98,0,0,0.904,0,0,0.985,0.189,0,0,0.438,0.092,1.25,0.18,0,0,5.69,0,0,1.38,0,0,0,1.61,0,0,7.87,0,0.709,14.4,0,0,1.65,0.461,1.39,0,0,0,0.138,0,0,7.09,19,1.58,1.08,1.47,0,0,0.467,0.479,0,0.395,0.161,0,0.487,0,0,0.068,2.32,0.207,0.581,0,3.11,0.212,1.53,1.55,0,0,0,13.9,3.05,0.09,0.646,0,0.06,0.688,0,0.471,0.077,0.603,23.2,3.7,0,0.537,0,7.32,0.563,0.044,0,0.948,0,37.9,0.406,0.093,1.91,0.573,2.18,0.563,0,0.266,0,0.112,1.08,0,8.89,1.44,1.05,0,0.828,0.178,0.053,1.74,1.14,0.127,23.5,15,5.32,0,0.089,0,0,0.319,0.352,1.38,5.85,1.83,7.64,0.255,0.22,5.86,0,0.302,0.717,0,0.281,4.2,0.514,1.31,0,0,0,41.4,0,147,226,2.56,0.287,61.4,87,0,6.02,22.7,55.3,37.1,11.9,0,0.035,0.099,0.742,31.2,0.895,0,0.742,0.223,2.72,0,0,0,0,1.44,0.181,1.7990000000000002,5.57,6.662000000000001,0,0,0,0,0,1.88,0,0,0,0,0,0,5.45,0,60.7,0,0,0,0.328,0,0,0,0,0,0,0,0.497,0,0.755,1.02,0.669,0,0,0,0.143,0,0.38,0,0,0.418,0,0.291,14.2,0,0,0,0.845,1.26,0.404
NJ_AGWT_01_LC,Y,Y,Y,Y,AGWT,M,NJ,63/84,1,Cape May,Dennisville,Dennis Creek,39.15779362,-74.86829982,10/23/2021,Adult,365,35.7,30.1,Unknown,13.6,0.0017,0.0017,0.0035,0,0,7.9e-4,7.8e-4,6.4e-4,8.399999999999999e-4,8.399999999999999e-4,6e-4,5.7e-4,9.4e-4,0,0.0013,9.4e-4,9.6e-4,0,0.0046,0.0017,0,0.0017,0.002,0.0035,0,0.0029,119,9.768999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,0,0,0.057,0,0,0,0,0,0,0.081,0,0.049,0,0,0,0.192,0,0,0.044,0,0,0,0.098,0,0,0.498,0,0.055,0.772,0,0,0.054,0,0.268,0,0.061,0,0,0,0,1.17,4.08,0.249,0.076,0.182,0,0,0.048,0.065,0,0.06,0,0,0.13,0,0,0,0.338,0,0,0,0.344,0,0.055,0.053,0,0,0,2.07,0.967,0,0.156,0,0.138,0.169,0,0.04,0,0.067,6.67,0.568,0,0,0,2.94,0.171,0.038,0,0.055,0,19.4,0.221,0.025,0.613,0.344,0.288,0.216,0,0.173,0,0,0.63,0,3.6,0.467,0.486,0,0.112,0.094,0,0.481,0.27,0,10.3,5.92,2.42,0,0,0,0.079,0.246,0.123,0.646,4.76,0.979,6.9,0.628,0.168,5.16,0,0.442,0.709,0,0.198,13.2,1.94,4.33,0,0,0,2,0,20.7,97.9,9.79,0,25.1,33.8,0,19.5,19.7,8.68,1.84,0.525,0,0,0,1.14,84.5,0.605,0,0,0,0,0,0,0,0,0.595,0.345,0.16899999999999998,0.408,0.421,0,0,0,0,0,0.201,0,0,0,0,0,0,7.62,0,8.91,0,0,0,0,0,0,0,2.01,0,0,0,0.437,0,2.39,0.196,1.17,0,0,0,0,0,0.241,0,0,4.06,0,0.244,3.31,0,0,0,0.231,0.662,3.43
NJ_AGWT_02_AD,Y,Y,N,Y,AGWT,F,NJ,63/84,3,Salem,Canton,Mad Horse Creek,39.4372806,-75.4465829,10/23/2021,Adult,330,35.5,28.7,Unknown,24.5,0.0014,0.0012,0.003,2.4e-4,0.0013,3.1e-4,7.099999999999999e-4,0.0015,4.1e-4,3.7e-4,8.2e-4,4.8e-4,3.5999999999999997e-4,2.3e-4,0.0011,7.9e-4,7.4e-4,5e-4,0.0055,0.0014,0,0.0014,0.0023,0.0039,6.8e-4,0.00409999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5.04,0,0,0,0.136,0,0,0,5.77,0,0,0,0,0,0.795,0.163,0.75,0,0,0,0,0,0.367,0,0,1.08,0,0.388,3.34,0,0,0,0.393,0.674,1.252
NJ_AGWT_02_NJ,Y,Y,N,Y,AGWT,Unknown,NJ,63/84,2,Cumberland,Port Norris,Hanseys Creek Boat Launch,39.2389939,-75.09554857,10/23/2021,Unknown,Unknown,Unknown,Unknown,Unknown,5.1000000000000005,0.0049,0.0047,0.014,9.4e-4,0.0016,8.100000000000001e-4,0.0015,0.0063,0.0022,0.0039,4.3e-4,2.9e-4,8.3e-4,0,0.0016,0.0021,0.0025,0.00093000000000000005,0.01,0,0,0,0.00409999999999999,0.0064,0,0.0059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15.7,0,0,0,0.103,0,0,0,0,0,0,0,0,0,0.698,0.128,0.411,0,0,0,0,0,0,0,0,1.33,0,0.424,3.14,0,0,0,0,0.334,0.784
NJ_CAGO_01_AD,Y,Y,Y,Y,CAGO,M,NJ,63/84,2,Gloucester,Logan,Birch Creek,39.7931687,-75.3893586,12/22/2021,Adult,4090,52.9,87.5,Unknown,0,0.001,0,0,6.3e-4,6.3e-4,0,3.2e-4,0.0016,0,3.4e-4,5.899999999999999e-4,3.8e-4,2.4e-4,0,5.600000000000001e-4,5.7e-4,5e-4,3.9e-4,0.0014,0.0014,0,0.0014,0.0022,0.0022,5.4e-4,0.013,3.4,0.398,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0.039,0,0,0.059,0,0,0,0,0,0,0.04,0.03,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0.084,0.221,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0.319,0.085,0,0,0,0.075,0,0,0,0,0,0.433,0,0,0.041,0,0,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0.04,0,0,0.239,0.145,0.052,0,0,0,0,0,0,0,0.08,0,0.112,0,0,0.138,0,0.015,0.027,0,0,0.368,0.053,0.13,0,0,0,0.16,0,0,2.41,0.419,0,0.587,1.01,0,0.551,0.357,0.221,0.215,0.042,0,0,0.078,1.42,10.8,2.42,0,0,0,0,0,0,0,0,0.469,0,0.259,0.529,0.426,0,0,0,0,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0.177,0,0.163,0,0,0,0,0,0,0,0,0.09,0,0,0.666,0,0,0,0.108,0.154,0
