,TagNo,LabNo,SPP,Sex,Weight,Condition,Analysis_Date,Analysis_Time,Sample_Type,Analyte,Result,Detect,Result_Qualifier,Result_Unit,LOQ,Reporting_Limit,SDG,Remarks,CAS_Number,Location,Length,Sample_Date,Sample_ID,Prep
11399,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB179,NA,N,U,ng/g,0.459,0.0154,WG87328,NA,52663-64-6,NA,NA,N/A,Lab Blank,NA
11400,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB180,NA,N,U,ng/g,0.464,0.02,WG87328,NA,35065-29-3,NA,NA,N/A,Lab Blank,NA
11401,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB182+187,NA,N,C U,ng/g,0.922,0.0195,WG87328,NA,60145-23-5,NA,NA,N/A,Lab Blank,NA
11402,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB183,NA,N,U,ng/g,0.461,0.0198,WG87328,NA,52663-69-1,NA,NA,N/A,Lab Blank,NA
11403,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB184,NA,N,U,ng/g,0.459,0.0154,WG87328,NA,74472-48-3,NA,NA,N/A,Lab Blank,NA
11404,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB185,NA,N,U,ng/g,0.459,0.0198,WG87328,NA,52712-05-7,NA,NA,N/A,Lab Blank,NA
11405,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB186,NA,N,U,ng/g,0.459,0.0195,WG87328,NA,74472-49-4,NA,NA,N/A,Lab Blank,NA
11406,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB188,NA,N,U,ng/g,0.464,0.0154,WG87328,NA,74487-85-7,NA,NA,N/A,Lab Blank,NA
11407,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB189,NA,N,U,ng/g,0.466,0.0167,WG87328,NA,39635-31-9,NA,NA,N/A,Lab Blank,NA
11408,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB191,NA,N,U,ng/g,0.459,0.02,WG87328,NA,74472-50-7,NA,NA,N/A,Lab Blank,NA
11409,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,7PCB193,NA,N,U,ng/g,0.459,0.02,WG87328,NA,69782-91-8,NA,NA,N/A,Lab Blank,NA
11410,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB194,NA,N,U,ng/g,0.465,0.0334,WG87328,NA,35694-08-7,NA,NA,N/A,Lab Blank,NA
11411,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB195,NA,N,U,ng/g,0.456,0.0334,WG87328,NA,52663-78-2,NA,NA,N/A,Lab Blank,NA
11412,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB196+203,NA,N,C U,ng/g,0.463,0.0326,WG87328,NA,42740-50-1,NA,NA,N/A,Lab Blank,NA
11413,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB197,NA,N,U,ng/g,0.456,0.0229,WG87328,NA,33091-17-7,NA,NA,N/A,Lab Blank,NA
11414,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB198,NA,N,U,ng/g,0.456,0.0326,WG87328,NA,68194-17-2,NA,NA,N/A,Lab Blank,NA
11415,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB199,NA,N,U,ng/g,0.456,0.0326,WG87328,NA,52663-75-9,NA,NA,N/A,Lab Blank,NA
11416,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB200,NA,N,U,ng/g,0.456,0.0229,WG87328,NA,52663-73-7,NA,NA,N/A,Lab Blank,NA
11417,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB201,NA,N,U,ng/g,0.456,0.0229,WG87328,NA,40186-71-8,NA,NA,N/A,Lab Blank,NA
11418,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB202,NA,N,U,ng/g,0.456,0.0233,WG87328,NA,2136-99-4,NA,NA,N/A,Lab Blank,NA
11419,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB204,NA,N,U,ng/g,0.464,0.0229,WG87328,NA,74472-52-9,NA,NA,N/A,Lab Blank,NA
11420,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,8PCB205,NA,N,U,ng/g,0.462,0.0244,WG87328,NA,74472-53-0,NA,NA,N/A,Lab Blank,NA
11421,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,9PCB206,NA,N,U,ng/g,0.46,0.0743,WG87328,NA,40186-72-9,NA,NA,N/A,Lab Blank,NA
11422,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,9PCB207,NA,N,U,ng/g,0.46,0.0564,WG87328,NA,52663-79-3,NA,NA,N/A,Lab Blank,NA
11423,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,9PCB208,NA,N,U,ng/g,0.465,0.0564,WG87328,NA,52663-77-1,NA,NA,N/A,Lab Blank,NA
11424,NA,WG87328-101,NA,NA,NA,NA,20231109,1756,BLANK,10PCB209,0.021,Y,K J,ng/g,0.463,0.02,WG87328,NA,2051-24-3,NA,NA,N/A,Lab Blank,NA
11621,NA,WG87328-101,NA,NA,NA,NA,20231027,0800,BLANK,% Lipid,NA,N,NA,%,NA,NA,WG87328,NA,NA,NA,NA,N/A,Lab Blank,NA
11897,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total MonoCB,NA,N,U,ng/g,NA,0.0514,WG87326,NA,27323-18-8,NA,NA,N/A,Lab Blank,NA
11898,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total DiCB,NA,N,U,ng/g,NA,0.0878,WG87326,NA,25512-42-9,NA,NA,N/A,Lab Blank,NA
11899,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total TriCB,NA,N,U,ng/g,NA,0.0464,WG87326,NA,25323-68-6,NA,NA,N/A,Lab Blank,NA
11900,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total TetraCB,NA,N,U,ng/g,NA,0.0363,WG87326,NA,26914-33-0,NA,NA,N/A,Lab Blank,NA
11901,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total PentaCB,NA,N,U,ng/g,NA,0.0258,WG87326,NA,25429-29-2,NA,NA,N/A,Lab Blank,NA
11902,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total HexaCB,NA,N,U,ng/g,NA,0.0425,WG87326,NA,26601-64-9,NA,NA,N/A,Lab Blank,NA
11903,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total HeptaCB,NA,N,U,ng/g,NA,0.0371,WG87326,NA,28655-71-2,NA,NA,N/A,Lab Blank,NA
11904,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total OctaCB,NA,N,U,ng/g,NA,0.0878,WG87326,NA,55722-26-4,NA,NA,N/A,Lab Blank,NA
11905,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Total NonaCB,NA,N,U,ng/g,NA,0.116,WG87326,NA,53742-07-7,NA,NA,N/A,Lab Blank,NA
11906,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,DecaCB,NA,N,U,ng/g,NA,0.0382,WG87326,NA,2051-24-3,NA,NA,N/A,Lab Blank,NA
11907,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,TOTAL PCBs,NA,N,U,ng/g,NA,0.0258,WG87326,NA,1336-36-3,NA,NA,N/A,Lab Blank,NA
12059,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1016,NA,N,U,ng/g,NA,0.263,WG87326,NA,12674-11-2,NA,NA,N/A,Lab Blank,NA
12060,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1221,NA,N,U,ng/g,NA,0.263,WG87326,NA,11104-28-2,NA,NA,N/A,Lab Blank,NA
12061,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1232,NA,N,U,ng/g,NA,0.439,WG87326,NA,11141-16-5,NA,NA,N/A,Lab Blank,NA
12062,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1242,NA,N,U,ng/g,NA,0.334,WG87326,NA,53469-21-9,NA,NA,N/A,Lab Blank,NA
12063,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1248,NA,N,U,ng/g,NA,0.427,WG87326,NA,12672-29-6,NA,NA,N/A,Lab Blank,NA
12064,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1254,NA,N,U,ng/g,NA,0.381,WG87326,NA,11097-69-1,NA,NA,N/A,Lab Blank,NA
12065,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,Aroclor 1260,NA,N,U,ng/g,NA,0.291,WG87326,NA,11096-82-5,NA,NA,N/A,Lab Blank,NA
15273,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,1PCB1,NA,N,U,ng/g,0.46,0.0536,WG87326,NA,2051-60-7,NA,NA,N/A,Lab Blank,NA
15274,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,1PCB2,NA,N,U,ng/g,0.454,0.0514,WG87326,NA,2051-61-8,NA,NA,N/A,Lab Blank,NA
15275,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,1PCB3,NA,N,U,ng/g,0.454,0.0514,WG87326,NA,2051-62-9,NA,NA,N/A,Lab Blank,NA
15276,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB4+10,NA,N,C U,ng/g,0.462,0.169,WG87326,NA,13029-08-8,NA,NA,N/A,Lab Blank,NA
15277,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB5+8,NA,N,C U,ng/g,0.466,0.0878,WG87326,NA,16605-91-7,NA,NA,N/A,Lab Blank,NA
15278,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB6,NA,N,U,ng/g,0.46,0.0878,WG87326,NA,25569-80-6,NA,NA,N/A,Lab Blank,NA
15279,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB7+9,0.296,Y,C K J,ng/g,0.46,0.0878,WG87326,NA,33284-50-3,NA,NA,N/A,Lab Blank,NA
15280,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB11,NA,N,U,ng/g,0.46,0.0878,WG87326,NA,2050-67-1,NA,NA,N/A,Lab Blank,NA
15281,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB12+13,NA,N,C U,ng/g,0.46,0.0878,WG87326,NA,2974-92-7,NA,NA,N/A,Lab Blank,NA
15282,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB14,NA,N,U,ng/g,0.46,0.0878,WG87326,NA,34883-41-5,NA,NA,N/A,Lab Blank,NA
15283,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,2PCB15,NA,N,U,ng/g,0.46,0.0947,WG87326,NA,2050-68-2,NA,NA,N/A,Lab Blank,NA
15284,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB16+32,NA,N,C U,ng/g,0.455,0.078,WG87326,NA,38444-78-9,NA,NA,N/A,Lab Blank,NA
15285,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB17,NA,N,U,ng/g,0.455,0.078,WG87326,NA,37680-66-3,NA,NA,N/A,Lab Blank,NA
15286,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB18,NA,N,U,ng/g,0.462,0.078,WG87326,NA,37680-65-2,NA,NA,N/A,Lab Blank,NA
15287,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB19,NA,N,U,ng/g,0.463,0.0894,WG87326,NA,38444-73-4,NA,NA,N/A,Lab Blank,NA
15288,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB20+21+33,NA,N,C U,ng/g,0.455,0.0818,WG87326,NA,38444-84-7,NA,NA,N/A,Lab Blank,NA
15289,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB22,NA,N,U,ng/g,0.455,0.0818,WG87326,NA,38444-85-8,NA,NA,N/A,Lab Blank,NA
15290,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB23+34,NA,N,C U,ng/g,0.455,0.0464,WG87326,NA,55720-44-0,NA,NA,N/A,Lab Blank,NA
15291,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB24+27,NA,N,C U,ng/g,0.455,0.078,WG87326,NA,55702-45-9,NA,NA,N/A,Lab Blank,NA
15292,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB25,NA,N,U,ng/g,0.455,0.0464,WG87326,NA,55712-37-3,NA,NA,N/A,Lab Blank,NA
15293,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB26,NA,N,U,ng/g,0.455,0.0464,WG87326,NA,38444-81-4,NA,NA,N/A,Lab Blank,NA
15294,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB28,NA,N,U,ng/g,0.461,0.0534,WG87326,NA,7012-37-5,NA,NA,N/A,Lab Blank,NA
15295,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB29,NA,N,U,ng/g,0.455,0.0464,WG87326,NA,15862-07-4,NA,NA,N/A,Lab Blank,NA
15296,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB30,NA,N,U,ng/g,0.455,0.078,WG87326,NA,35693-92-6,NA,NA,N/A,Lab Blank,NA
15297,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB31,NA,N,U,ng/g,0.455,0.0464,WG87326,NA,16606-02-3,NA,NA,N/A,Lab Blank,NA
15298,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB35,NA,N,U,ng/g,0.455,0.0958,WG87326,NA,37680-69-6,NA,NA,N/A,Lab Blank,NA
15299,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB36,NA,N,U,ng/g,0.455,0.0818,WG87326,NA,38444-87-0,NA,NA,N/A,Lab Blank,NA
15300,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB37,NA,N,U,ng/g,0.461,0.0958,WG87326,NA,38444-90-5,NA,NA,N/A,Lab Blank,NA
15301,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB38,NA,N,U,ng/g,0.455,0.0958,WG87326,NA,53555-66-1,NA,NA,N/A,Lab Blank,NA
15302,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,3PCB39,NA,N,U,ng/g,0.455,0.0818,WG87326,NA,38444-88-1,NA,NA,N/A,Lab Blank,NA
15303,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB40,NA,N,U,ng/g,0.456,0.0796,WG87326,NA,38444-93-8,NA,NA,N/A,Lab Blank,NA
15304,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB41+64+68+71,NA,N,C U,ng/g,0.456,0.0776,WG87326,NA,52663-59-9,NA,NA,N/A,Lab Blank,NA
15305,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB42+59,NA,N,C U,ng/g,0.456,0.0776,WG87326,NA,36559-22-5,NA,NA,N/A,Lab Blank,NA
15306,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB43+49,NA,N,C U,ng/g,0.46,0.0584,WG87326,NA,70362-46-8,NA,NA,N/A,Lab Blank,NA
15307,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB44,NA,N,U,ng/g,0.46,0.0776,WG87326,NA,41464-39-5,NA,NA,N/A,Lab Blank,NA
15308,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB45,NA,N,U,ng/g,0.456,0.0679,WG87326,NA,70362-45-7,NA,NA,N/A,Lab Blank,NA
15309,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB46,NA,N,U,ng/g,0.456,0.0679,WG87326,NA,41464-47-5,NA,NA,N/A,Lab Blank,NA
15310,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB47+48+75,NA,N,C U,ng/g,0.456,0.0679,WG87326,NA,2437-79-8,NA,NA,N/A,Lab Blank,NA
15311,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB50,NA,N,U,ng/g,0.456,0.0563,WG87326,NA,62796-65-0,NA,NA,N/A,Lab Blank,NA
15312,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB51,NA,N,U,ng/g,0.456,0.0679,WG87326,NA,68194-04-7,NA,NA,N/A,Lab Blank,NA
15313,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB52+73,NA,N,C U,ng/g,0.457,0.0679,WG87326,NA,35693-99-3,NA,NA,N/A,Lab Blank,NA
15314,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB53,NA,N,U,ng/g,0.456,0.0679,WG87326,NA,41464-41-9,NA,NA,N/A,Lab Blank,NA
15315,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB54,NA,N,U,ng/g,0.46,0.0563,WG87326,NA,15968-05-5,NA,NA,N/A,Lab Blank,NA
15316,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB55,NA,N,U,ng/g,0.456,0.0389,WG87326,NA,74338-24-2,NA,NA,N/A,Lab Blank,NA
15317,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB56+60,NA,N,C U,ng/g,0.46,0.0389,WG87326,NA,41464-43-1,NA,NA,N/A,Lab Blank,NA
15318,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB57,NA,N,U,ng/g,0.456,0.0796,WG87326,NA,70424-67-8,NA,NA,N/A,Lab Blank,NA
15319,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB58,NA,N,U,ng/g,0.456,0.0796,WG87326,NA,41464-49-7,NA,NA,N/A,Lab Blank,NA
15320,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB61+74,NA,N,C U,ng/g,0.456,0.0395,WG87326,NA,33284-53-6,NA,NA,N/A,Lab Blank,NA
15321,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB62+65,NA,N,C U,ng/g,0.456,0.0679,WG87326,NA,54230-22-7,NA,NA,N/A,Lab Blank,NA
15322,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB63,NA,N,U,ng/g,0.456,0.0395,WG87326,NA,74472-34-7,NA,NA,N/A,Lab Blank,NA
15323,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB66+80,NA,N,C U,ng/g,0.457,0.0395,WG87326,NA,32598-10-0,NA,NA,N/A,Lab Blank,NA
15324,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB67,NA,N,U,ng/g,0.456,0.0796,WG87326,NA,73575-53-8,NA,NA,N/A,Lab Blank,NA
15325,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB69,NA,N,U,ng/g,0.456,0.0679,WG87326,NA,60233-24-1,NA,NA,N/A,Lab Blank,NA
15326,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB70+76,NA,N,C U,ng/g,0.456,0.0395,WG87326,NA,32598-11-1,NA,NA,N/A,Lab Blank,NA
15327,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB72,NA,N,U,ng/g,0.456,0.0776,WG87326,NA,41464-42-0,NA,NA,N/A,Lab Blank,NA
15328,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB77,NA,N,U,ng/g,0.456,0.0363,WG87326,NA,32598-13-3,NA,NA,N/A,Lab Blank,NA
15329,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB78,NA,N,U,ng/g,0.456,0.0363,WG87326,NA,70362-49-1,NA,NA,N/A,Lab Blank,NA
15330,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB79,NA,N,U,ng/g,0.456,0.0363,WG87326,NA,41464-48-6,NA,NA,N/A,Lab Blank,NA
15331,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,4PCB81,NA,N,U,ng/g,0.456,0.0363,WG87326,NA,70362-50-4,NA,NA,N/A,Lab Blank,NA
15332,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB82,NA,N,U,ng/g,0.456,0.0381,WG87326,NA,52663-62-4,NA,NA,N/A,Lab Blank,NA
15333,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB83+108,NA,N,C U,ng/g,0.456,0.0392,WG87326,NA,60145-20-2,NA,NA,N/A,Lab Blank,NA
15334,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB84,NA,N,U,ng/g,0.456,0.0354,WG87326,NA,52663-60-2,NA,NA,N/A,Lab Blank,NA
15335,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB85+120,NA,N,C U,ng/g,0.456,0.0381,WG87326,NA,65510-45-4,NA,NA,N/A,Lab Blank,NA
15336,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB86+97,NA,N,C U,ng/g,0.456,0.0381,WG87326,NA,55312-69-1,NA,NA,N/A,Lab Blank,NA
15337,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB87+115+116,NA,N,C U,ng/g,0.463,0.0381,WG87326,NA,38380-02-8,NA,NA,N/A,Lab Blank,NA
15338,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB88+121,NA,N,C U,ng/g,0.456,0.0383,WG87326,NA,55215-17-3,NA,NA,N/A,Lab Blank,NA
15339,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB89+90+101,NA,N,C U,ng/g,0.456,0.0354,WG87326,NA,73575-57-2,NA,NA,N/A,Lab Blank,NA
15340,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB91,NA,N,U,ng/g,0.456,0.0383,WG87326,NA,68194-05-8,NA,NA,N/A,Lab Blank,NA
15341,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB92,NA,N,U,ng/g,0.456,0.0354,WG87326,NA,52663-61-3,NA,NA,N/A,Lab Blank,NA
15342,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB93+95,NA,N,C U,ng/g,0.459,0.0383,WG87326,NA,73575-56-1,NA,NA,N/A,Lab Blank,NA
15343,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB94,NA,N,U,ng/g,0.456,0.0383,WG87326,NA,73575-55-0,NA,NA,N/A,Lab Blank,NA
15344,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB96,NA,N,U,ng/g,0.456,0.0383,WG87326,NA,73575-54-9,NA,NA,N/A,Lab Blank,NA
15345,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB98+102,NA,N,C U,ng/g,0.456,0.0383,WG87326,NA,60233-25-2,NA,NA,N/A,Lab Blank,NA
15346,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB99,NA,N,U,ng/g,0.459,0.0326,WG87326,NA,38380-01-7,NA,NA,N/A,Lab Blank,NA
15347,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB100,NA,N,U,ng/g,0.456,0.0383,WG87326,NA,39485-83-1,NA,NA,N/A,Lab Blank,NA
15348,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB103,NA,N,U,ng/g,0.456,0.0383,WG87326,NA,60145-21-3,NA,NA,N/A,Lab Blank,NA
15349,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB104,NA,N,U,ng/g,0.456,0.0262,WG87326,NA,56558-16-8,NA,NA,N/A,Lab Blank,NA
15350,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB105+127,NA,N,C U,ng/g,0.456,0.0258,WG87326,NA,32598-14-4,NA,NA,N/A,Lab Blank,NA
15351,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB106+118,NA,N,C U,ng/g,0.463,0.0262,WG87326,NA,70424-69-0,NA,NA,N/A,Lab Blank,NA
15352,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB107+109,NA,N,C U,ng/g,0.456,0.0258,WG87326,NA,70424-68-9,NA,NA,N/A,Lab Blank,NA
15353,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB110,NA,N,U,ng/g,0.46,0.0258,WG87326,NA,38380-03-9,NA,NA,N/A,Lab Blank,NA
15354,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB111+117,NA,N,C U,ng/g,0.456,0.0381,WG87326,NA,39635-32-0,NA,NA,N/A,Lab Blank,NA
15355,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB112,NA,N,U,ng/g,0.456,0.0392,WG87326,NA,74472-36-9,NA,NA,N/A,Lab Blank,NA
15356,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB113,NA,N,U,ng/g,0.456,0.0354,WG87326,NA,68194-10-5,NA,NA,N/A,Lab Blank,NA
15357,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB114,NA,N,U,ng/g,0.463,0.0262,WG87326,NA,74472-37-0,NA,NA,N/A,Lab Blank,NA
15358,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB119,NA,N,U,ng/g,0.456,0.0326,WG87326,NA,56558-17-9,NA,NA,N/A,Lab Blank,NA
15359,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB122,NA,N,U,ng/g,0.456,0.0262,WG87326,NA,76842-07-4,NA,NA,N/A,Lab Blank,NA
15360,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB123,NA,N,U,ng/g,0.456,0.0262,WG87326,NA,65510-44-3,NA,NA,N/A,Lab Blank,NA
15361,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB124,NA,N,U,ng/g,0.456,0.0258,WG87326,NA,70424-70-3,NA,NA,N/A,Lab Blank,NA
15362,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB125,NA,N,U,ng/g,0.456,0.0381,WG87326,NA,74472-39-2,NA,NA,N/A,Lab Blank,NA
15363,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,5PCB126,NA,N,U,ng/g,0.46,0.0267,WG87326,NA,57465-28-8,NA,NA,N/A,Lab Blank,NA
15364,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,6PCB128,NA,N,U,ng/g,0.455,0.0662,WG87326,NA,38380-07-3,NA,NA,N/A,Lab Blank,NA
15365,NA,WG87326-101,NA,NA,NA,NA,20231123,1928,BLANK,6PCB129,NA,N,U,ng/g,0.455,0.0662,WG87326,NA,55215-18-4,NA,NA,N/A,Lab Blank,NA
